ID,nper,anio,mes,GR,ronda,region,REGION_4,dpto,nom_dpto,barrio,ccz,ESTRED13,LOC_AGR_13,NOM_LOC_AGR_13,h2_cv,h4_1_cv,d23,d24,d25,e0_cv,e01_cv,e1_cv,e557,e26,e27,e29_1,e29_2,e29_3,e29_4,e29_5,e29_6,e49,e51_2,e197_1,e51_3,e51_4_a,e201_1a,e51_4_b,e201_1b,e51_5,e201_1c,e51_6,e201_1d,e209_1,e51_6a,e51_6b,e214_1,e51_8,e215_1,e217_1,e51_9,e218_1,e220_1,e51_10,e221_1,e223_1,e51_11,e224_1,e226_1,f269,f270,f271,f272,f273,f69,f69_1,f274,f275,f276,f277,f70,f304,f302,f303,f71_2,f72_2,f73,f82,f305,f306,f284_1,f284_2,f284_3,f284_4,f284_5,f284_6,f284_7,f85,f311,f309,f310,f90_2,f91_2,f92,f96,f296_1,f296_2,f296_3,f296_4,f296_5,f296_6,f296_7,f98,f99,f100,f101,f102,f103,f297,f298,f104,f299,f110,f111,f113,f114,f115,f300,f108,f301,f106,f116,f117,f124_1,f124_2,f124_3,f124_5,POBPCOAC,SUBEMPLEO,NIV_EDU,W,SIT_OCUP,INFORMAL,SECTOR_F
55692,3,2024,1,30,2,1,1,1,Montevideo,14,8,5,01010,Montevideo,1,0,4,0,4,2,0,1,2,1,24,2,2,1,2,2,0,3,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,3,2,55148,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,2513,6201,1,1,8,0,0,8,8,8,8,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,0,3. Sec. completa o terciaria incomp,147,Empleado,0,Formal
55692,4,2024,1,30,2,1,1,1,Montevideo,14,8,5,01010,Montevideo,1,0,4,0,4,2,0,1,2,1,19,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,8,0,3,2,0,2,2,2,1,6,0,3. Sec. completa o terciaria incomp,147,NA,0,NA
51881,1,2024,1,28,4,1,1,1,Montevideo,14,8,5,01010,Montevideo,1,0,3,0,3,2,0,1,1,1,57,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,3,2,55138,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,3322,4630,9,1,1,0,0,12,12,12,12,12,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,0,3. Sec. completa o terciaria incomp,126,Cuentapropistas,0,Formal
51881,2,2024,1,28,4,1,1,1,Montevideo,14,8,5,01010,Montevideo,1,0,3,0,3,2,0,1,2,2,48,2,2,1,2,2,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,5,0,3,1,2,2,1,2,1,9,0,1. CB incompleto o menos,126,NA,0,NA
51881,3,2024,1,28,4,1,1,1,Montevideo,14,8,5,01010,Montevideo,1,0,3,0,3,2,0,1,2,2,17,2,2,1,2,2,0,3,6,1,0,3,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,8,0,3,2,0,2,2,2,2,7,0,2. CB completo o EMS incomp,126,NA,0,NA
55693,1,2024,1,30,2,1,1,1,Montevideo,14,8,5,01010,Montevideo,1,0,2,3,5,2,0,1,1,1,47,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,5,1,55162,0,0,0,2,1,66262,2,2,0,0,1,1,0,0,0,0,0,1,1,1,1,1221,1011,1,1,3,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,4. Terciario completo o posgrado,119,Empleado,0,Formal
55693,2,2024,1,30,2,1,1,1,Montevideo,14,8,5,01010,Montevideo,1,0,2,3,5,2,0,1,2,2,46,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,5,1,55134,0,0,0,2,1,66234,2,2,0,0,1,1,0,0,0,0,0,1,1,1,1,1211,6419,1,1,3,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,4. Terciario completo o posgrado,119,Empleado,0,Formal
51882,1,2024,1,28,4,1,1,1,Montevideo,14,8,5,01010,Montevideo,1,0,2,0,2,2,0,1,1,1,44,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,5,1,55138,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,1,3359,8411,2,1,0,0,0,6,6,6,6,0,0,35,0,0,0,2611,6910,9,1,0,0,0,0,0,0,0,10,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,0,4. Terciario completo o posgrado,132,Empleado,0,Formal
51882,2,2024,1,28,4,1,1,1,Montevideo,14,8,5,01010,Montevideo,1,0,2,0,2,2,0,1,2,2,36,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,55234,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,4110,4663,1,1,3,0,0,9,9,9,9,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,0,4. Terciario completo o posgrado,132,Empleado,0,Formal
55694,1,2024,1,30,2,1,1,1,Montevideo,14,8,5,01010,Montevideo,1,0,5,0,5,2,0,1,1,2,56,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,6,1,55158,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,1,1,1,1,2142,7110,9,1,8,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,0,4. Terciario completo o posgrado,148,Contratista dependiente,0,Formal
55694,2,2024,1,30,2,1,1,1,Montevideo,14,8,5,01010,Montevideo,1,0,5,0,5,2,0,1,2,1,57,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,55234,0,0,0,2,2,0,0,1,1,0,0,0,0,0,1,1,1,1,3352,8430,2,1,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,0,4. Terciario completo o posgrado,148,Empleado,0,Formal
55694,3,2024,1,30,2,1,1,1,Montevideo,14,8,5,01010,Montevideo,1,0,5,0,5,2,0,1,1,1,22,2,2,1,2,2,0,3,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,2,2,55248,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,8,0,6,2,0,2,2,2,1,7,0,3. Sec. completa o terciaria incomp,148,NA,0,NA
55694,4,2024,1,30,2,1,1,1,Montevideo,14,8,5,01010,Montevideo,1,0,5,0,5,2,0,1,2,2,20,2,2,1,2,2,0,3,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,2,2,55172,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,8,0,3,2,0,2,2,2,1,7,0,3. Sec. completa o terciaria incomp,148,NA,0,NA
55694,5,2024,1,30,2,1,1,1,Montevideo,14,8,5,01010,Montevideo,1,0,5,0,5,2,0,1,2,1,18,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,8,0,3,2,0,2,2,2,1,6,0,3. Sec. completa o terciaria incomp,148,NA,0,NA
55695,1,2024,1,30,2,1,1,1,Montevideo,14,8,5,01010,Montevideo,1,0,2,0,2,2,0,1,2,1,72,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,5,1,55152,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,10,0,3,1,2,1,2,2,1,10,0,4. Terciario completo o posgrado,114,NA,0,NA
55695,2,2024,1,30,2,1,1,1,Montevideo,14,8,5,01010,Montevideo,1,0,2,0,2,2,0,1,1,2,73,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,55234,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,10,0,3,1,2,1,2,2,1,10,0,4. Terciario completo o posgrado,114,NA,0,NA
51883,1,2024,1,28,4,1,1,1,Montevideo,14,8,5,01010,Montevideo,1,0,2,0,2,2,0,1,1,1,80,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,5,1,55172,0,0,0,3,1,66272,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,10,0,3,1,2,1,2,2,1,10,0,4. Terciario completo o posgrado,102,NA,0,NA
51883,2,2024,1,28,4,1,1,1,Montevideo,14,8,5,01010,Montevideo,1,0,2,0,2,2,0,1,2,2,79,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,5,1,55172,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,10,0,3,1,2,1,2,2,1,10,0,4. Terciario completo o posgrado,102,NA,0,NA
51884,1,2024,1,28,4,1,1,1,Montevideo,14,8,5,01010,Montevideo,1,0,3,0,3,2,0,1,1,1,66,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,5,1,55152,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1120,4659,4,1,4,0,0,10,10,10,10,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,0,4. Terciario completo o posgrado,153,Empleador,0,Formal
51884,2,2024,1,28,4,1,1,1,Montevideo,14,8,5,01010,Montevideo,1,0,3,0,3,2,0,1,2,2,63,2,2,1,2,2,0,1,6,1,0,3,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,3312,6419,1,1,3,0,0,8,8,8,8,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,0,2. CB completo o EMS incomp,153,Empleado,0,Formal
51884,3,2024,1,28,4,1,1,1,Montevideo,14,8,5,01010,Montevideo,1,0,3,0,3,2,0,1,2,1,27,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,4,1,55134,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,2,0,0,0,0,0,1,1,2,2,2,2,2,4,0,4. Terciario completo o posgrado,153,NA,0,NA
55696,1,2024,1,30,2,1,1,1,Montevideo,14,8,5,01010,Montevideo,1,0,2,0,2,2,0,1,1,2,71,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,3,1,33258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,11,0,3,1,2,2,2,2,1,6,0,3. Sec. completa o terciaria incomp,101,NA,0,NA
55696,2,2024,1,30,2,1,1,1,Montevideo,14,8,5,01010,Montevideo,1,0,2,0,2,2,0,1,2,1,69,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,3,1,33258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,10,0,3,1,2,2,2,1,2,8,0,3. Sec. completa o terciaria incomp,101,NA,0,NA
68973,1,2024,1,30,2,1,1,1,Montevideo,14,8,5,01010,Montevideo,1,0,2,0,2,2,0,1,1,2,61,2,2,1,2,2,0,3,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,55148,2,2,66234,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,2359,8549,9,2,7,0,3,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,4,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0,3. Sec. completa o terciaria incomp,94,Cuentapropistas,1,Informal
68973,2,2024,1,30,2,1,1,1,Montevideo,14,8,5,01010,Montevideo,1,0,2,0,2,2,0,1,2,1,59,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,5,1,55152,0,0,0,2,1,66234,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1120,1050,1,1,3,0,9,9,9,9,9,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,0,4. Terciario completo o posgrado,94,Empleado,0,Formal
51886,1,2024,1,28,4,1,1,1,Montevideo,14,8,5,01010,Montevideo,1,0,3,0,3,2,0,1,1,2,59,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,4,1,55131,0,0,0,2,1,66231,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,2631,6411,2,1,0,0,0,8,8,8,8,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,0,4. Terciario completo o posgrado,109,Empleado,0,Formal
51886,2,2024,1,28,4,1,1,1,Montevideo,14,8,5,01010,Montevideo,1,0,3,0,3,2,0,1,2,1,66,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,5,1,55162,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1120,4653,4,1,3,0,0,8,8,8,8,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,0,4. Terciario completo o posgrado,109,Empleador,0,Formal
51886,3,2024,1,28,4,1,1,1,Montevideo,14,8,5,01010,Montevideo,1,0,3,0,3,2,0,1,2,2,21,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,9,2,55176,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,11,0,6,1,2,2,2,2,2,11,0,3. Sec. completa o terciaria incomp,109,NA,0,NA
57711,1,2024,1,31,1,1,1,1,Montevideo,14,8,5,01010,Montevideo,0,0,3,0,3,0,0,0,1,2,57,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,3,2,55138,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,11,0,1,1,2,2,2,2,1,6,0,3. Sec. completa o terciaria incomp,119,NA,0,NA
57711,2,2024,1,31,1,1,1,1,Montevideo,14,8,5,01010,Montevideo,0,0,3,0,3,0,0,0,2,2,25,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,4,1,55132,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3342,6201,1,1,8,1,0,8,8,8,8,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,4. Terciario completo o posgrado,119,Empleado,0,Formal
57711,3,2024,1,31,1,1,1,1,Montevideo,14,8,5,01010,Montevideo,0,0,3,0,3,0,0,0,2,1,57,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,6,1,55158,0,0,0,2,1,66258,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2161,7110,1,2,7,1,0,10,10,10,10,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,4. Terciario completo o posgrado,119,Empleado,1,Formal
57712,1,2024,1,31,1,1,1,1,Montevideo,14,8,5,01010,Montevideo,0,0,3,0,3,0,0,0,1,1,72,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,55234,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,10,0,3,1,2,1,2,1,2,10,0,4. Terciario completo o posgrado,103,NA,0,NA
57712,2,2024,1,31,1,1,1,1,Montevideo,14,8,5,01010,Montevideo,0,0,3,0,3,0,0,0,2,2,65,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,2,1,33234,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,11,0,3,1,2,2,2,1,1,8,0,3. Sec. completa o terciaria incomp,103,NA,0,NA
57712,3,2024,1,31,1,1,1,1,Montevideo,14,8,5,01010,Montevideo,0,0,3,0,3,0,0,0,2,1,35,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,55234,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,7,0,6,1,2,2,2,2,2,11,0,4. Terciario completo o posgrado,103,NA,0,NA
57713,1,2024,1,31,1,1,1,1,Montevideo,14,8,5,01010,Montevideo,0,0,1,0,1,0,0,0,1,2,79,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,4,1,55214,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,10,0,3,1,2,1,1,1,1,10,0,4. Terciario completo o posgrado,90,NA,0,NA
57714,1,2024,1,31,1,1,1,1,Montevideo,14,8,5,01010,Montevideo,0,0,1,0,1,0,0,0,1,2,34,2,2,1,2,2,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9510,9609,9,2,7,2,4,4,4,4,4,4,4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,1,10,1,5,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,0,1. CB incompleto o menos,134,Contratista dependiente,1,Informal
57715,1,2024,1,31,1,1,1,1,Montevideo,14,8,5,01010,Montevideo,0,0,3,0,3,0,0,0,1,1,59,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,55252,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2113,4669,9,1,1,1,0,8,8,8,8,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,4. Terciario completo o posgrado,106,Contratista dependiente,0,Formal
57715,2,2024,1,31,1,1,1,1,Montevideo,14,8,5,01010,Montevideo,0,0,3,0,3,0,0,0,2,2,58,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,1,2,55131,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,5,0,3,2,0,2,2,2,1,6,0,3. Sec. completa o terciaria incomp,106,NA,0,NA
57715,3,2024,1,31,1,1,1,1,Montevideo,14,8,5,01010,Montevideo,0,0,3,0,3,0,0,0,2,2,22,2,2,1,2,2,0,3,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,3,2,55122,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4110,7020,1,1,8,3,0,6,6,6,6,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,4,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,3. Sec. completa o terciaria incomp,106,Empleado,0,Formal
57716,1,2024,1,31,1,1,1,1,Montevideo,14,8,5,01010,Montevideo,0,0,2,2,4,0,0,0,1,2,49,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,55234,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4110,6201,1,1,4,0,0,7,7,7,7,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,0,4. Terciario completo o posgrado,91,Empleado,0,Formal
57716,2,2024,1,31,1,1,1,1,Montevideo,14,8,5,01010,Montevideo,0,0,2,2,4,0,0,0,2,1,48,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,4,1,55134,0,0,0,1,1,66234,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2412,6619,1,1,8,3,0,8,8,8,8,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,0,4. Terciario completo o posgrado,91,Empleado,0,Formal
57717,1,2024,1,31,1,1,1,1,Montevideo,14,8,5,01010,Montevideo,0,0,1,0,1,0,0,0,3,1,59,2,2,1,2,2,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,10,0,3,1,2,1,2,2,1,10,0,1. CB incompleto o menos,64,NA,0,NA
57718,1,2024,1,31,1,1,1,1,Montevideo,14,8,5,01010,Montevideo,0,0,2,0,2,0,0,0,1,1,64,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,4,1,55134,0,0,0,1,1,66234,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1420,4730,4,2,3,0,4,4,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,2,0,4. Terciario completo o posgrado,86,Empleador,0,Formal
57718,2,2024,1,31,1,1,1,1,Montevideo,14,8,5,01010,Montevideo,0,0,2,0,2,0,0,0,1,2,61,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,3,2,55158,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,10,0,3,1,2,1,2,2,1,10,0,3. Sec. completa o terciaria incomp,86,NA,0,NA
